,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Name,Review,TextBlob_Subjectivity,TextBlob_Polarity,flair_sentiment,Vader,sentiment_dict_sompound
67,67,67,67,Zia Junaidi,"
Better than any smart tv.



  What I love:1. Voice search within apps like youtube, primevideo, hotstat etc..2. Voice search is very fast. I have another LG tv which has web os and it's very slow in searching.3. Stream quality is good4. Lots of apps and games5. Has Inbuilt Bluetooth. Connects to multiple bluetooth devices. And it also has good range and no lag. It even has the option to sync audio and video if you notice any lag. 💜6. Firestivk Remote can be used to control TV power and volume.What I don't like:Takes long to boot

",0.4553571428571429,1.0,1,1,0.8637
68,68,68,68,Venkatesh N.,"
Simply Wow product



  Super product, easy to setup, just plug and play, it takes you through simple configuration steps, only glitch is at sound configuration, you need to identify the correct (your) TV IR sound profile in advance settings, that's it you can start watching the contents on apps/channels through fire sticks.Purchased on sale time, over that seller provided discount coupon worth 300 rupees , 10% bank discount and Amazon privided special discount during sale 🕺💃ProsBuild quality is excellent.Easy to configure.Remote having more functionality, like sound buttons, switch on/off tv , extra buttons for dedicated apps like Prime vedio, Netflix, amazon music and apps buttonConsOnce found will update the review

",0.5273809523809524,1.0,1,1,0.9747
69,69,69,69,Haryhar,"
Compatibility issue



  The stick is not compatible with my Kodak Smart TV and popular application like Jio TV is also not installable in this third generation model. So highly dissatisfied. The issues to be addressed immediately otherwise the confidence of customers on this well known product of Amazo will be get effected adversely

",0.5207142857142857,1.0,0,1,0.8273
70,70,70,70,Amazon Customer,"
Black screen error



  I don’t know why it is showing black screen after 10 mins of useAnd then i have to restart it againThinking to return this productIf anybody can help , help it asap

",0.43333333333333335,0.0,0,1,0.4019
71,71,71,71,Viney Mittal,"
A manufacturing glitch



  There is a serious problem with the product. I have got it replaced it earlier also. The problem persists.Every time the powe gets off, even for a few seconds, on resuming of the power, the Fire Tv Stick does not recognise the IP address and you have to disconnect it and start again. A big manufacturing problem.- Viney Mitral

",0.3416666666666667,0.0,0,0,-0.8689
72,72,72,72,lavnesh,"
Need to work on software/hardware.



  1: Take time to start.2: Not buttery smooth interface.3: In 2021 still they are giving Micro-USB, it should be Type-C.4: Hang most of the time. (I have only 4 app, Netflix, Prime, YouTube, Hotstar)

",0.6666666666666666,1.0,0,1,0.34
73,73,73,73,Hari,"
Watch out for defective remote. It just does not pair !



  No matter how many hours you try. The remote simply refused to pair. Watched many videos, read articles and tried in all possible ways, still the result was same. it turned out to be a waste of money.

",0.36026785714285714,0.0,0,0,-0.8056
74,74,74,74,Hardik,"
Good Product



  Picture Quality was Superb

",0.8,1.0,1,1,0.7906
75,75,75,75,Nilesh Pandit,"
Amazon sent me a used product



  The product as such is working fine and is upto the task. But when i got this product and tried to use it, it was not a smooth process. Apparently i found that this was delivered to somebody else with name Harsha as i could see that persons account details in my Firestick. IT was continuously throwing error and was not allowing me to sign in with my Amazon account. I had to call Amazon support after  which they ask me to do a factory reset post which it started fresh where i had to download all other apps, the earlier login user had gone and i was able to create my login and then eventually use my Firestick. But I am still disappointed as looks like this was refurbished product which was sent to me.

",0.5111111111111111,0.0,0,1,0.8201
76,76,76,76,balavenkatesh dwara,"
good



  First things first!!!!! The no-1 TV Stick in Indian Market...This 3rd Generation Fire TV stick has a superb build quality. The remote has a premium look & feels great in hand. The set-up with TV is just seamless.Now coming to the streaming quality. It is wow wow wow. (with good net /wifi). You need to install the apps you want to watch, like Hotstar, Zee5, Voot, Disney+, Hoichoi, etc, etc., etc. The Overall experience with these apps is really cool. The newly introduced Live section seamlessly connect to LIVE channels via the installed apps.

",0.5011784511784512,1.0,1,1,0.987
77,77,77,77,Karthik Bharadwaj,"
Dhoom Dhamaka Product



  I have given a five star but will start from sad part. First I purchased firestick plus with zee5, voot and Sony LIV subscription. I got the delivery in 4 days. I signed in with my credentials. Everything worked super fine. The remote paired at first attempt itself. I was dilkush. But this wasn't last for long. I downloaded all files and checked pre subscribed packs. But the fate is it wasn't subscribed. Was asking to purchase it again. I contacted Amazon customer care. They gave few tips which doesn't seem to working with me. So I thought to return it and purchase without subscription (I could have kept it but since I paid 1k extra and was no use, thought of returning it). I ordered new one without subscriptions and got the item within 4 days(Thanks to Amazon delivery). Even now everything worked fine. I was worried on reading few reviews that the remote doesn't pair, but in my case it paired at very 1st attempt. Now there is diwali offer on few subscriptions where we get annual packs for low prices. Purchased zee5 for 500.So better not to waste on firetv plus and waste your time calling customer care(may work fine but it is just 2 lucky out of 10, where all 3 works good). Except purchase normal one and subscribe yourself which works all tasks in few minutes. Anyway the fire os is best and it is rocking . Dolby sound is plus point in this. Don't think twice just go for it without further thinking.

",0.35849567099567103,1.0,0,1,0.9696
78,78,78,78,Sabin Thomas,"
Superb..!!!!



  The only difference that u can find from the previous versions is that the remote is been changed. The rest is the same. Superb video and audio quality. I feel stream quality is completely depending on the broadband connection..

",0.555952380952381,1.0,1,1,0.8852
79,79,79,79,Krishnan Vaidyanathan,"
Best if there is an Atmos system



  This can to be used directly with TV normally. No issues work smoothly and video clarity. Audio is where it shines. If you have a Dolby or Atmos audio system this one nails with audio. In display and audio settings we have auto volume level and dialogue enhance. Normal pcm also sounding great. Dolby sounds awesome. If your audio system is HDMI arc and connected to tv, then this one firetv remote will control tv home theater and fire stick. For tv on off and volume control it uses infrared. Its a very intelligent way of implementation.

",0.6055555555555556,1.0,1,1,0.9412
80,80,80,80,Anirudh Naik ,"
It could be better.



  1. It doesn't have option to change video quality. Once on a while all of sudden the video quality drops drastically so if it had video setting option, it would be great.2. It doesn't have many apps yet and also didn't see screen casting option. Because in latest TV's, once I connect it with Wi-Fi, I can add videos to tv list via mobile without disturbing regular mobile use

",0.5461538461538462,1.0,0,1,0.681
81,81,81,81,Rajeev Muthukulam,"
Amazon fire tv stick






                    The media could not be loaded.
                




   When I read reviews, I was confused to buy this product. But I have decided to take risk and purchased it. When I received this item this afternoon, I was totally upset in my mind whether I can make it ready or not. But surprisingly it was so simple to setup and viewing all channels including jio tv. I personally recommend to everyone, it’s amazingly simple to setup and viewing all channels without any hassles. Wonderful product. Recommended for everyone. Thanks Amazon for such a wonderful product 😄

",0.5603896103896104,1.0,1,1,0.9198
